review_text,review_stars,title
"Book gets you building right off the bat and then going back and adding functionality/background until you understand what you are doing. More fun to ""do"" things even though you don't know the how/why as you go along initially",5.0 out of 5 stars,Deep Learning for Coders with Fastai and PyTorch: AI Applications Without a PhD
"Jeremy and Sylvain take a top down approach to make deep learning more palatable for people who can code. You start by building a very simple app that does image classification and by the end of the book you'll have a good understanding of the layered fastai v2 API and pytorch itself. Really well put together. Good for people comfortable with tensorflow and those who have prior ML experience as this is an exciting way to keep your knowledge up to date. I recommend readers of this book follow Rachel Thomas' Computational Linear Algebra course (also a part of fastai's list of great resources) after this, to understand the internals of some of the things discussed in the book.",5.0 out of 5 stars,Deep Learning for Coders with Fastai and PyTorch: AI Applications Without a PhD
"I love this book. If you already know coding, especially python, then you will love this book, too. Why? Because it actually TEACHES you lots of fundamentals of machine learning, deep learning, data science, and AI. It's a great starting point. This book explains in depth WHAT each function does and WHY it is helpful in that situation. Deep Learning is a very difficult topic to learn because it's not always intuitive what the code is doing or why.",5.0 out of 5 stars,Deep Learning for Coders with Fastai and PyTorch: AI Applications Without a PhD
"I often see people asking for a good place to get started with AI, MachineLearning, and NeuralNets.This book is a pretty good place. It’s modern (the current version was released in August 2020), centered around the relevant practice, teaches you by doing, going deeper only when needed, and it goes with the course that was updated this August, too. Overall, it’s a great introduction to the field.",5.0 out of 5 stars,Deep Learning for Coders with Fastai and PyTorch: AI Applications Without a PhD
"I have taken fastai course v3 and still find course v4 helpful, and really glad to see they have this book now as a companion to the course.  I bought the book partly to show my appreciation to Jeremy Howard and team's fantastic work, but find the paper book is really beautiful and actually easier to read than the online notebooks.",5.0 out of 5 stars,Deep Learning for Coders with Fastai and PyTorch: AI Applications Without a PhD
"All technical writers should take notes from Kneusel!  He provides a highly approachable introduction to the subject of machine learning, which thoroughly covers all fundamentals without sacrificing technical depth.  It provides all of the necessary context to truly understand the subject matter and presents it in a logical progression that helps the reader build a sense of mastery.  Highly recommend for engineers and hobbyists alike!",5.0 out of 5 stars,Practical Deep Learning: A Python-Based Introduction
Most books on deep learning start simply enough but quickly turn into graduate-level math textbooks after a chapter or two.  Ron created a true practical guidebook that will get you running sophisticated analysis without all of the theoretical background.  Code examples produce graphical output and simple statistics that help the reader understand what they are doing and develop the intuition to compare different methods.,5.0 out of 5 stars,Practical Deep Learning: A Python-Based Introduction
I bought this book hoping to learn Deep Learning.Unfortunately I found this book to be Neither Practical nor useful.I own this author's both the books.Both of them are duds.The author merely starts the applications and leave them there without taking even one of them from beginning to end. This does not help.Any author who writes a book on Deep Learning should take at least one application (PLEASE leave out the IRIS data set!) from beginning to end to benefit the readers who pay a lot of money.What this author provides in his book is easily available online for free.,1.0 out of 5 stars,Practical Deep Learning: A Python-Based Introduction
"Last year I started my first project assignment on deep learning, and puzzled my way through it using Stack Overflow. It was a disjointed and somewhat awkward way to learn, but I did in fact get a lot of the basics. However, when I saw this book I suddenly realized it was past time to do some proper reading and learning on the topic, and fired off an order. Reading it now gives a series of 'oh yeah', and 'aha' moments, as it connects up various loose ends I'd come across and never properly registered. It's written in a semi-conversational style that is similar to how you'd get information from a co-worker, if you had a co-worker that was knowledgeable in deep learning. For example, it has a style where there's an occasional contra-example given to show what something ISN'T, alongside what it IS. I didn't have any such co-worker, but if I'd had this book instead of just stack overflow it would have been a big help. Highly recommended if your learning style is anecdotal, informal and driven by hands-on results.",5.0 out of 5 stars,Practical Deep Learning: A Python-Based Introduction
"Excelente material, sumamente pedagógico, bien estructurado, claro y conciso. La vara de entrada es saber programar en Python y conocer los fundamentos de NumPy.",5.0 out of 5 stars,Practical Deep Learning: A Python-Based Introduction
"While the content of the books published by Manning varies, the vast majority of their books are excellent, and I value their policies. I typically buy the eBook + print, starting to read and learn immediately while the paperback arrives for my collection ""whenever"". Better yet, Manning's books are decently priced and the publisher also provides early access to books as they are being written. As the eBook progresses and you read, you can be certain that a printed copy/final eBook arrives ""when done"". This is extremely important in the fast-paced topics (e.g., machine learning) that these books address, and I have recommended several books of their catalogue to students in the past. This book, as well as many others of their catalogue, are pretty much hands-on and come with complementary code examples (Manning Live Book). This provides a way to get going quickly and reproduce the examples from the book without hassle.",5.0 out of 5 stars,Deep Learning with PyTorch: Build train and tune neural networks using Python tools
"This book starts off slow, but goes into detail about PyTorch, tensors, back propagation, etc.  It is a great introduction to the field and helps to understand convolutions, resnets, etc.  One large basic component that it is currently lacking is a chapter on language models and attention.  Hopefully the second edition will include this information down the line. Finally, the networks here are mostly sequential.  The final example that takes part in the last half of the book is not incredibly useful in my opinion, but it does help to see a DL project all the way through.  A few chapters about branching networks, combining 1D/2D/3D information, cross attention, and some of the current interesting complexity in the field would be welcome.",5.0 out of 5 stars,Deep Learning with PyTorch: Build train and tune neural networks using Python tools
"I just got the book, so this is not a review of the content, rather by its ""cover"". The quality of the paper is really bad and the book is printed in black and white; together they make the illustrations hard to read. To be honest, I'm so disappointed by the print quality that I'm pondering returning the book and just reading the digital version. Such a bummer!",3.0 out of 5 stars,Deep Learning with PyTorch: Build train and tune neural networks using Python tools
"I found this book to be an excellent introduction to PyTorch. Not only is the introduction to PyTorch thorough, but its use in Deep Learning is highly documented and explained. The author doesn't scrimp on either introduction concepts or in supporting code. He spends over 475 pages to get it all spelled out carefully in text, pictures , and graphs that should satisfy the most severe critics.Python is a powerful general purpose language that has a performance bottleneck that PyTorch overcomes by accessing Nvidia GPUs to do the complex mathematical computations. Having, in effect, a Python program that can run 120 times faster than usual can make your program powerful enough to do some real research. You can design intelligent robots, self steering vehicles, house automation systems, and business research programs with this knowledge.",5.0 out of 5 stars,Deep Learning with PyTorch: Build train and tune neural networks using Python tools
"A must-have for beginner MLE. I notice a minor illustrator error but not a big deal.If you seek advanced tips, you have to probably go for blogs, forums, or papers, as the DL area is too distinct in various fields that no book can cover all.",4.0 out of 5 stars,Deep Learning with PyTorch: Build train and tune neural networks using Python tools
"I purchased this book quite a few days ago and I cannot stop reading it! Although I am somewhat experienced with both PyTorch and Deep Learning, I took a course in Deep Learning and read various articles online, I cannot emphasize more how much I like this book.It organizes both PyTorch and Deep Learning material in a nice and understandable way reaching a broad audience. It is not spoon fed but it is not too technical either. It is exactly what I needed it.I strongly recommend this book and guarantee its value, just buy it and read it as soon as possible.",5.0 out of 5 stars,Deep Learning with PyTorch: Build train and tune neural networks using Python tools
"The content of the book is good. But the quality of the printing paper makes it look like a copy, and the graphics are not in color.",3.0 out of 5 stars,Deep Learning with PyTorch: Build train and tune neural networks using Python tools
"Seems good. Unfortunately image net is no longer publicly available, so much of the intro material meant to be worked through is now just readonly.",3.0 out of 5 stars,Deep Learning with PyTorch: Build train and tune neural networks using Python tools
"Basically, the printing quality is bad. I cant read clearly compared to othet books.Then, this is book is almost all the cv examples and too foundamental.",3.0 out of 5 stars,Deep Learning with PyTorch: Build train and tune neural networks using Python tools
"Rather than showing you how to use pytorch in many scenarios w many data types, it obsesses over one example and uses tons of hand-written custom methods. But hey, that's the pytorch community for you! I'd recommend a ""cookbook"" style book instead.Most of the book talks through a massive 3D structure. should it have been split into 4D (many smaller 3D structures) and balanced at the start?",2.0 out of 5 stars,Deep Learning with PyTorch: Build train and tune neural networks using Python tools
"I personally disliked the layout of this book. I think some concepts could have been handled better. But I do have A LOT of highlighting in some chapters. His explanation and examples were very good. If you aren't really comfortable with object oriented programming, you might want to look for another book.",4.0 out of 5 stars,Deep Learning from Scratch: Building with Python from First Principles
"This book steps you through coding layers, backpropagation, optimization, the trainer for the neural net; all the little bits and pieces that you'll want to know in-depth.  It is well-organized and clearly explained.  The author comes back to frame ideas as computational graphs over and over, and that provides an anchor for the reader as concepts become more complex.  You will apply your code to model data sets, many of them the ""usual suspects"" that everyone should know.You will want to check the author's github for this book.  In some later chapters, parts of the code are omitted from print in the book, but are present in the github repo.  There are also some minor corrections and updates that have been made to the repo since the book was printed.  This was an excellent resource for me.",5.0 out of 5 stars,Deep Learning from Scratch: Building with Python from First Principles
"This book is one-of-a-kind in that it teaches you not just theory, but how to build different kinds of neural networks. I found the way he covered the chain rule and differentiating compositions of functions a bit lacking, however. He doesn't ever mention Jacobians and makes it more confusing than he needs to. The chain rule for composition of multivariate functions is not difficult when using Jacobians--you just need to multiply a chain of Jacobians in the correct order. He doesn't use this machinery, and has to sum some of his derivatives over columns because he doesn't define his derivatives in an intuitive way, using Jacobians. This confused me for a while.",4.0 out of 5 stars,Deep Learning from Scratch: Building with Python from First Principles
"You need a pretty solid math foundation to follow this book, he introduces new mathematical symbols almost constantly, without explaining them, or doesn't bother to explain them until pages later. Many of the coding examples are just poorly proofread, author will forget what the original arguments to a function are and use different ones, as well as making local function variables and never using them.This book is also **DENSE**, if you're really trying to absorb everything being thrown at you. It does a pretty good job explaining how AI/ML work, but a poor job of explaining new concepts he introduces. My main issue with the book is it does a fairly poor job of creating abstractions for the concepts learned, and requires that you keep quite a lot in your head.True to the title, it is mostly from scratch, although it does do matrix operations with numpy, which is the only sane option in my opinion. Overall would not recommend though, there are likely better options that can more gradually introduce the topic.",2.0 out of 5 stars,Deep Learning from Scratch: Building with Python from First Principles
"- Concepts are explained very clearly- Explanation of how Jacobian tensors are used (best placed in Appendix) to compute partial derivatives of matrix transformations would clarify how the back-propagation equations in the book were obtained.  * e.g. Computing Jacobians in our code would use up significant computer resources, therefore, rather than computing them for back-prop., we use their essential values (hence, the partial derivatives in the code examples)  * Jacobians make the concept of backprop. intuitive for understanding",5.0 out of 5 stars,Deep Learning from Scratch: Building with Python from First Principles
"This book is the one book I have found that actually teaches how to code these networks from scratch. The vast majority of other books are simply theoretical in nature, or use a toolkit like Theano, TensorFlow, or PyTorch which gives little understanding of how neural networks actually work. It is one thing to read the paper by Hochreiter on LTSM cells but another to have a complete code implementation. Furthermore, knowledge of precisely how the networks work is necessary to design new types of architectures.",5.0 out of 5 stars,Deep Learning from Scratch: Building with Python from First Principles
"I think some other reviewer said the same thing I am about to say, but sometimes reinforcement in a review is helpful. This book will teach you deep learning in the Python language. It has code, exposition, and figures. And the figures are why I give it 3 stars. The figures are in black and white in the printed book. If you look at the actual book as it was intended to be on O'Reilly's website you see those figures are in color and far more  instructive than the black and white images that the printed book contains.  Bravo to the author, boo to the publisher. Maybe if enough of us complain they will do this and other O'Reilly books justice and start printing images in color again. Even if we have to pay a little bit more.",3.0 out of 5 stars,Deep Learning from Scratch: Building with Python from First Principles
"Too many errors. You can't just read the book, random parts of the code are left out of the printed book, with no warning. You need to follow along with the Jupiter notebooks on a computer to get code that works.How did this get published?  O'Reilly used to mean quality, not ""we didn't proof read anything, the FIRST diagram is wrong, and the code doesn't work"". The perilous forum contains tons of reported errors. Not one of which is acknowledged or corrected in the years since they were reported.The book MIGHT have good content, but I'd have to read it online ( not why I bought a paper book) and believe that what I read wasn't riddled with errors.Skip this book. Find something where the author and publisher give a damn.",1.0 out of 5 stars,Deep Learning from Scratch: Building with Python from First Principles
Very informative,5.0 out of 5 stars,Deep Learning from Scratch: Building with Python from First Principles
The first chapter starts off alright but he often fails to explain himself or provide the full code. He also does not give you any intuition as to why it works like he says he will. He goes through a series of mathematical functions applied to some input step by step without saying at each step why this works. When I got to the second chapter and he starts referencing a jupyter notebook with code not in the book and importing sklearn datasets that's when I decided to leave a review. He mentions briefly that discussion of data is a topic for the future. I think data and neural networks are not separable. There's no point in a neural network without data so if you write a future book please be complete.,1.0 out of 5 stars,Deep Learning from Scratch: Building with Python from First Principles
"This book is so clearly written, it is a joy to read.  Whenever I found myself puzzled by something, its explanation would be on the next page.  That the book was easy to digest was surprising.  What I really didn’t expect was that same “wow” feeling I get from a book by Brian Greene or Daniel Dennett. I do have a EE from a while back so your mileage may vary with the math.  Nevertheless, an amazingly lucid work.",5.0 out of 5 stars,Learning Deep Learning: Theory and Practice of Neural Networks Computer Vision Natural Language Processing and Transformers Using TensorFlow
"I wanted to learn the basic fundamentals of neural networks and am enjoying this book so much I felt like writing a review (rare).  I am a generalist and this book is a perfect mixture of dialog, math, and code. Highly recommend this book.  Thank you, Magnus Ekman!",5.0 out of 5 stars,Learning Deep Learning: Theory and Practice of Neural Networks Computer Vision Natural Language Processing and Transformers Using TensorFlow
"If you are a researcher, you should get Goodfellow's Deep Learning book. You will learn all the mathematics and detailed analysis of the algorithms. But if you are an engineer who does not plan to write any paper on this field and just wants to learn it for work, get this book. This books cuts directly to the chase and skips all the mambo-jumbo. It's very fast to read and very entertaining. Which I could not say when I read Goodfellow's book.",5.0 out of 5 stars,Learning Deep Learning: Theory and Practice of Neural Networks Computer Vision Natural Language Processing and Transformers Using TensorFlow
"I've done this thing the hard way i.e. first learning Stanford CS229, then doing Stanford CS224N and then too, the version of 2019 winter that is available on youtube does not teach you to code Transformers. This book is truly thorough learning guide for Deep Learning, which not only teaches theory but gets your hands dirty on the code. Truly would recommend for any novice new to the field of deep learning.",5.0 out of 5 stars,Learning Deep Learning: Theory and Practice of Neural Networks Computer Vision Natural Language Processing and Transformers Using TensorFlow
"This is a beautiful and well written book!The author not only knows the subject matter, he also knows how to communicate it, which is rare indeed.Anyone interested in Deep Learning, ML, must own a copy and read it.",5.0 out of 5 stars,Learning Deep Learning: Theory and Practice of Neural Networks Computer Vision Natural Language Processing and Transformers Using TensorFlow
"On a general and more detailed level, I find this text easier to read and understand than almost all if not all of the more recent texts on Deep Learning.  I have not gotten through it yet nor tested the examples but definitely so far, so good.",5.0 out of 5 stars,Learning Deep Learning: Theory and Practice of Neural Networks Computer Vision Natural Language Processing and Transformers Using TensorFlow
This book is great for AI practitioners because it presents the recent development of Deep Learning techniques with good amount of codes. It covers wide set of applications from vision to MLP and the depth is just right without going too deep.,5.0 out of 5 stars,Learning Deep Learning: Theory and Practice of Neural Networks Computer Vision Natural Language Processing and Transformers Using TensorFlow
"Recommended for anyone who wants to enter the world of DL. Basic fundamentals, easy and practiced code and easy to understand.",5.0 out of 5 stars,Learning Deep Learning: Theory and Practice of Neural Networks Computer Vision Natural Language Processing and Transformers Using TensorFlow
helpful and fast deliveryThanks alot,5.0 out of 5 stars,Learning Deep Learning: Theory and Practice of Neural Networks Computer Vision Natural Language Processing and Transformers Using TensorFlow
Just what I needed!,5.0 out of 5 stars,Learning Deep Learning: Theory and Practice of Neural Networks Computer Vision Natural Language Processing and Transformers Using TensorFlow
First half could have been skipped for a cheaper book.,4.0 out of 5 stars,Deep Learning: A Visual Approach
"Deep Learning is changing our world. If you want to understand more, this is a great place to start. Andrew Glassner is a talented explainer - I took his short course on Deep Learning and learned so much, but also came away impressed at how well he can make complex material so clear and engaging. And this book is jammed packed with insights, visuals, and clear explanations. The author has a playful, sometimes quirky style that shines through, which gives this tour a lot of personality as well as information. Very enjoyable reading - I felt like he captured all that was good about his course (and then some) and bottled it up in this book. There is a lot more material here than in that course, and it is well laid-out and organized so that it is easy to roam around and come back to review the pieces that matter to you.Even if you plan to go to on to be a world-class Deep Learning engineer or mathematician, you have to start by understanding the concepts. And this book does a great job of presenting all the core ideas in a way that makes them clear and memorable.",5.0 out of 5 stars,Deep Learning: A Visual Approach
"I came to this book with zero understanding about deep learning. As a software engineer myself, I was always interested in understanding this topic but was intimidated by the math involved. It’s been a few weeks now and I’m about to finish the book. It’s like a journey, from start to finish, and I hope the book could last longer. It provides clear explanations and builds the knowledge chapter by chapter, from basic math concepts to advanced deep learning techniques. Highly recommended!",5.0 out of 5 stars,Deep Learning: A Visual Approach
by now I've read a few books on deep learning. But I usually get lost either in the math or in the endless list of mechanisms or dumb examples.This book is refreshing in the well chosen examples and making things visual makes a world of difference in my understanding.Well done Andrew! will recommend it without a doubt!,5.0 out of 5 stars,Deep Learning: A Visual Approach
"Easy to understand, skips all the complex math that most books on the subject are full of. I highly recommend it.",5.0 out of 5 stars,Deep Learning: A Visual Approach
Nice colorful printing unlike the other books published by No Starch. Very intuitive explanations. I have a feeling that this book will become a top-seller soon.,5.0 out of 5 stars,Deep Learning: A Visual Approach
I really like this book. It’s a great book for intro into deep learning.,5.0 out of 5 stars,Deep Learning: A Visual Approach
"This book is very colorful and a joy to look at, and a very thick one too!That's about it!Superficial and useful for Talking During the Happy Hour!!You cannot do anything after reading this book other than chat about it at the watercooler or during the cocktail hour.It is rather unfortunate that despite the author being knowledgeable, the book is cumbersome and not well-written.The author could have taken a single application such as MINST digit recognition or Image Recognition and developed it from beginning to end, and in that process he could have introduced probability, Measuring performance, etc.I am sorry I bought the book for this price.",1.0 out of 5 stars,Deep Learning: A Visual Approach
"the book is printed in black white, why is it different than shown in promotion page?",1.0 out of 5 stars,Deep Learning: A Visual Approach
"Glassner offers a broad and accessible conceptual overview of the field. Though clear writing, analogies, and many illustrations, the reader is guided to a comprehensive understanding of the basic principles of deep learning.The text itself avoids software and math to provide a high level understanding. In addition there is an extensive free online supplement. Three “bonus chapters” provide an equally lucid introduction to the nuts and bolts of programming deep learning systems. In addition the models used as examples in the text are provided online as open source software.While intended as an overview, the book provides extensive citations to the research literature. This allows the interested reader to quickly drill down to more detail in specific topics of interest.",5.0 out of 5 stars,Deep Learning: A Visual Approach
I bought this book to understand the fundamentals about Deep Learning so that I would not feel lost in the new world of Generative AI. This book has exceeded all my expectations. Having read it cover to cover and taken lots of notes I plan on re-reading it. And the way the different concepts are introduced and explained is stellar.,5.0 out of 5 stars,Deep Learning with Python Second Edition
Excellent book and quality!!! I love it super well explained,5.0 out of 5 stars,Deep Learning with Python Second Edition
"The book is very educational and helpful. Manning Publications promises free downloads but the registration process is broken and thus no downloads. In order to register, there is supposed to be codes in the book on certain pages. My book does not have these codes and the publisher would not answer my emails.I tried to communicate again this year and the response was immediate. After sending photos of the book, my registration process was completed and I now have access to the Python source files, the E-book second edition, and an E-book first edition.",5.0 out of 5 stars,Deep Learning with Python Second Edition
"Maybe is just my mentality as a software engineer, but the author hit the important points and structure of a explanation every single time. He will address some topic and give a theoretical overview and then code example. On top of everything he gives you alternatives and recommendations. I’ve spent a lot of money on the books and online courses, but this book is an absolut jackpot. Thank you author",5.0 out of 5 stars,Deep Learning with Python Second Edition
"Hands on practical guide peppered with a judicious mix foundational mathematical concepts in plain language.  Wish there was more on unsupervised learning and it's  industry applications,  highly recommended .",5.0 out of 5 stars,Deep Learning with Python Second Edition
"This book is ideally suited to people who want a meaningful introduction into the most important contemporary concepts in Deep Learning. The book is accessible to people who lack both programming and linear algebra. Neither are needed to get a full understanding of everything the book offers.IMO, the greatest moments in the book are the asides that appear in every chapter. The author will take a paragraph to note in passing things like '... no one really knows for sure why batch normalization helps. There are various hypotheses, but no certitudes."" Or, ""Importantly, I would generally recommend placing the previous layer's activation after the batch normalization layer (although this is still a subject of debate)."" There is even an entire chapter dedicated to musings on the future of Deep Learning and general AI. This is the cherry on top that you don't get with most offers. Chollet offers them in nearly every chapter.The book may as well have been called ""Deep Learning with Keras"" and that's not a bad thing. All the code is freely downloadable and can be run for free on a Google platform. You can freely ignore the implementation details and Python and simply run and learn from the notebooks provided. NOTE: As of February 2022, the new M1 Macs have bugs in the implementation of tensorflow that prevent a few code samples from working correctly. AND, some examples take so long to run (many hours) that there may be issues running them at Google. Frustrating though it might be, it does not detract from the experience.As to cons, I don't see enough to warrant taking a star off the review. All important concepts are covered at an introductory level. The code works. The writing is clear. The author is an expert. There is a bizarre convention of having diagrams flow from the bottom to the top instead of top-down.It's a good intro and basic reference. You'll get into more depth by taking the OpenAI courses at Coursera, but I'd actually recommend those as a next step after fully absorbing this book. Recommended.While the book is titled ""Deep Learning with Python"", it might have been better titled, ""Deep Learning with Keras."" While Python is ostensibly",5.0 out of 5 stars,Deep Learning with Python Second Edition
"I’m a MD without much previous knowledge about deep learning or Python in general. This book is great! Its teaching style is very engaging, and the content is really state of the art (transformers, generative AI, etc.). Beginners and advanced practitioners alike will benefit from reading it!",5.0 out of 5 stars,Deep Learning with Python Second Edition
"I am an R user and have tried previously to use Python to learn DL. the complication of python syntax and new concepts in deep learning has hampered my progress. I am so happy now that I can learn DL with R. Using my vacation, I have finished the whole book end-to-end in about 10 days. The authors explained concepts from basic to deep ones, and illustrated any side concepts in the shaded box. the author is an experienced educator, and I enjoy the language (to the level of becoming addicted to it through reading). I felt learned a great deal and now have gained a more or less complete overview of the DL field.",5.0 out of 5 stars,Deep Learning with Python Second Edition
Libro en inglés pero buen contenido,5.0 out of 5 stars,Deep Learning with Python Second Edition
"I have more than 50 books on AI & ML, but Francois Chollet's bible on DL (first edition) is the only one which is open on my desk since 2018.The author decision to focus on working Python code instead of the math behind it - was crucial for its amazing success.As others have mentioned - Chollet is an excellent teacher which can explain complex and complicated ideas to the masses. I have used his code and DL techniques successfully in many projects, hackathons and Kaggle competitions.I've just received my second edition a couple of days ago - and the book is about 50% bigger than the first edition, as the author has added more examples and details plus full color printing.Strongly recommended to any aspiring data scientist.",5.0 out of 5 stars,Deep Learning with Python Second Edition
"This was the last book I read in the series and for a good reason, it built on top of complex topics explained in previous books such as ML, AI, and even Algorithms. If you are looking to deepen your understanding of Deep Learning this is the book to read.",5.0 out of 5 stars,Deep Learning (The MIT Press Essential Knowledge series)
"The back cover indicates ""An accessible introduction to AI ...""  Ok, it is accessible if you have a pretty good background in calculus including partial derivatives and chain rule, regression, matrix algebra operation, advanced geometry, etc.""  You get the picture.  But, that is not the author's fault.  This is the cognitive entry gate to understanding DNN.  You need a foundation going in.I have read several books on DNNs.  And, I taught myself how to develop such DNN models.  Many of the books I had read before invariably combined some contextual material with some software codes to get you going.  Although many of these books were between good and very good; it was refreshing to pick up a book solely concentrated on making you understand the underlying math of DNNs.  Be warned, the author does not let a single stone unturned.  If you are just into getting a high level understanding on how DNN work, maybe a couple of good articles at Medium will suffice.  This book is a lot more than that.  The author drills down on the subject.The author also has a pretty original approach to the subject that is much more geometry based than I had ever read elsewhere.  He talks of mapping, and different types of spaces.  He represents a lot of decisions along a two-dimensional graphs in ways I had not seen done by other authors.This book is very comparable and competitive with ""Neural Networks, a Visual Introduction for Beginners"" by Michael Taylor.  And, I think for the ones with a pretty good background in math, but below the ones of a college grad or masters in math, Taylor's book is much more accessible and actually teaches you a lot.  However, while Taylor is a very good teacher at the introductory level, Kelleher is also an excellent one at the more advanced level.  Taylor and Kelleher approach the subject differently at different levels and you will learn a lot from both.From Taylor, I got a pretty good understanding of DNNs.  And, I got to develop some pretty good DNNs to explain and simulate the stock market (with only a mediocre level of success, so I still have to keep my day job).  From Kelleher, I learned that the DNN structure I was using that included Sigmoid activation functions was really outdated.  And, that I really have to learn how to develop DNNs that use long short term memory (LSTM) with rectified linear function (ReLu) (instead of Sigmoid) to improve my DNNs.  This will be an ambitious undertaking, as I will have to graduate from using a very simple R package (deepnet) that allows you to code a DNN in essentially a single line of code with all the arguments you need to specify a traditional DNN.  But, to develop a DNN with LSTM with ReLu, I will have to use Python Keras with Tensorflow, a far more complex undertaking.  Nevertheless, Kelleher imparted to me extensive theoretical knowledge on why I have to move away from Sigmoid activation and towards ReLu with LSTM.  Given that, I could not ask more from Kelleher.  He much raised my understanding of the subject.If you are in a similar boat as I am, you will appreciate this book a lot.  As you will see, or as you know already DNNs is an ongoing process.  There is no clear finish line.  This is unlike many other model structures such as ARIMA, ECM, VAR, etc. where what you see is what you get; as these model structures have an end point.  Once you reached it, you know and understand them.  With DNNs, there is always either a topic you thought you understood, but you uncover you actually do not.  And, there are a lot of subjects you don't even know off as the field is evolving rapidly in ever complex and diversified directions.  I think DNNs will keep mathematicians busy for a pretty long time.  And, that is kind of exciting in itself.  When you uncover a quantitative method that seems to ever have room to evolve, it is pretty cool stuff.",5.0 out of 5 stars,Deep Learning (The MIT Press Essential Knowledge series)
"The author has provided, in this book, a modern (to 2019) introduction to deep learning.  The focus of the book is on a limited number of topics, such as backpropagation, treated very deeply (but with few assumptions about technical preparation).  In additional, Kelleher has given a pretty up-to-date perspective on this subject.  In recent years, due to a number of factors, such as good matrix-calculation hardware, deep learning and neural networks have shot into the vanguard of interest for weak AI.  Therefore, Kelleher's expert presentation, and careful ""hand-holding"", as he proceeds to discuss some of the important topics, like the evolution of threshold functions, is particularly timely.  I think that the very minimal level of understanding of linear algebra and calculus that is necessary to grasp the technical aspects of his discussion, make this book very valuable book for a broad audience, such as for software engineers at a beginning level in this area, and technical staff generally.  Short of a good course, this summary overview is about the best one could hope for in a technical introduction, at a high level.  I strongly recommend this book as a very easy, short read, that will be informative about some important basics.  With the advent of software and hardware improvements, over the next twenty or thirty years, like quantum computers, deep learning is very likely to remain a significant tool in many technical fields, including physics (which is my primary area of interest).",5.0 out of 5 stars,Deep Learning (The MIT Press Essential Knowledge series)
"Unexpected until I received the delivery is that this book is half the size of typical book (the page layout). I bought it on the bases of strong positive review, and the spec of 296 pages. There is no preview and warning of the half size. The content looks decent for audience who seek a short layman introduction to deep learning. For anyone who expect rigorous math treatment, look else.",2.0 out of 5 stars,Deep Learning (The MIT Press Essential Knowledge series)
"I reviewed several books to get an introduction to this subject, but most of them dive into the calculus and/or code right from the start. I'm comfortable with that, but this one starts with basic concepts and builds from the ground up, introducing the math starting with relatively simple ideas like the equation for a line. I think you could do very well reading this book with just a basic foundation in algebra. Calculus would be a plus, but not required.",5.0 out of 5 stars,Deep Learning (The MIT Press Essential Knowledge series)
"I have been working on my own neural network. If you smart, you make something simple. I ripped through this book in a few days. The articles and videos and other things on the internet on neural networks on the internet are garbage. The reason why articles on the web are so poor is because people who write them do not have good mathematical understanding or conceptual understanding. Writing your own neural network doesn't require a lot of complexity. The authors suggestion - just us matrix algebra.I continue to be impressed with virtually everything I read or see from MIT. The courses I took from there were amazing and so was this book. Things that do not require a complicated answer are not given one.",5.0 out of 5 stars,Deep Learning (The MIT Press Essential Knowledge series)
"This book has provided a tremendous intro to the nuts and bolts of deep learning. There are clear examples.The math can be a little daunting for someone who is not familiar with the symbols or terminology of mathematics  but they are not critical for an understanding of the concept because clear intents and results are provided (I actually listened to the book first and purchased it to get access to the math and the illustrations referenced - but I only purchased it because the explanations were so enlightening).About  250 pages of good, comprehensible info and the price is right.",5.0 out of 5 stars,Deep Learning (The MIT Press Essential Knowledge series)
"I am using this book along with a couple of other basic nontechnical explainer books in the MIT Essential Knowledge series teaching a nontechnical course for law students on issues on regulation and law of AI technologies - both my students and I find this to be a very helpful book. I am pairing it with The same author’s Data Science book, and is working very well. Kudos to the authors.",5.0 out of 5 stars,Deep Learning (The MIT Press Essential Knowledge series)
"Good book for beginners and people with some background.I recommend this book in my course ""orange for data mining""",5.0 out of 5 stars,Deep Learning (The MIT Press Essential Knowledge series)
"A small book, half mass-market size, and quickly covers the most pertinent issues for Machine Learning, a good refresher.",5.0 out of 5 stars,Deep Learning (The MIT Press Essential Knowledge series)
